ano,mes,mes_nome,capitulo,grupo_cid,aih
2017,11,Nov,Cap 10,Respiratório,91086
2017,11,Nov,Cap 11,Digestivo,95654
2017,11,Nov,Cap 12,Pele/Subcutâneo,21606
2017,11,Nov,Cap 13,Osteomuscular,17580
2017,11,Nov,Cap 14,Geniturinário,69967
2017,11,Nov,Cap 15,Materno/Perinatal,197222
2017,11,Nov,Cap 16,Perinatal,23458
2017,11,Nov,Cap 17,Congênito,7175
2017,11,Nov,Cap 18,Sintomas/Sinais,16164
2017,11,Nov,Cap 19,Lesões/Traumas,97339
2017,11,Nov,Cap 20,Causas Externas,3
2017,11,Nov,Cap 21,Fatores de Saúde,20014
2017,12,Dez,Cap 01,Infeccioso/Parasitário,60935
2017,12,Dez,Cap 02,Neoplasias,67129
2017,12,Dez,Cap 03,Sangue/Imunidade,8716
2017,12,Dez,Cap 04,Endócrino/Metabólico,19792
2017,12,Dez,Cap 05,Mental/Comportamental,29451
2017,12,Dez,Cap 06,Nervoso,18459
2017,12,Dez,Cap 07,Olho/Anexos,10982
2017,12,Dez,Cap 08,Ouvido,1633
2017,12,Dez,Cap 09,Cardiovascular,93697
2017,12,Dez,Cap 10,Respiratório,84613
2017,12,Dez,Cap 11,Digestivo,94547
2017,12,Dez,Cap 12,Pele/Subcutâneo,21142
2017,12,Dez,Cap 13,Osteomuscular,17258
2017,12,Dez,Cap 14,Geniturinário,67066
2017,12,Dez,Cap 15,Materno/Perinatal,197406
2017,12,Dez,Cap 16,Perinatal,23810
2017,12,Dez,Cap 17,Congênito,6675
2017,12,Dez,Cap 18,Sintomas/Sinais,16022
2017,12,Dez,Cap 19,Lesões/Traumas,96706
2017,12,Dez,Cap 20,Causas Externas,2
2017,12,Dez,Cap 21,Fatores de Saúde,20024
2018,1,Jan,Cap 01,Infeccioso/Parasitário,68147
2018,1,Jan,Cap 02,Neoplasias,66378
2018,1,Jan,Cap 03,Sangue/Imunidade,8863
2018,1,Jan,Cap 04,Endócrino/Metabólico,20564
2018,1,Jan,Cap 05,Mental/Comportamental,29835
2018,1,Jan,Cap 06,Nervoso,18625
2018,1,Jan,Cap 07,Olho/Anexos,8869
2018,1,Jan,Cap 08,Ouvido,1511
2018,1,Jan,Cap 09,Cardiovascular,94896
2018,1,Jan,Cap 10,Respiratório,78454
2018,1,Jan,Cap 11,Digestivo,92631
2018,1,Jan,Cap 12,Pele/Subcutâneo,22102
2018,1,Jan,Cap 13,Osteomuscular,16920
2018,1,Jan,Cap 14,Geniturinário,67752
2018,1,Jan,Cap 15,Materno/Perinatal,205861
2018,1,Jan,Cap 16,Perinatal,24894
2018,1,Jan,Cap 17,Congênito,6560
2018,1,Jan,Cap 18,Sintomas/Sinais,16669
2018,1,Jan,Cap 19,Lesões/Traumas,99926
2018,1,Jan,Cap 20,Causas Externas,2
2018,1,Jan,Cap 21,Fatores de Saúde,19530
